NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
130093000350,GA-623-1052,1300930,GA-623,09,12,Lakeview-Fort Oglethorpe High School,Catoosa County,Catoosa County,1850 Battlefield Pkwy,Fort Oglethorpe,GA,30742,,(706)866-0342,21,Suburb: Large,No,No,No,†,981.00000,66.40000,14.8000000,468.00000,82.00000
130438001529,GA-721-0116,1304380,GA-721,PK,05,Lamar - Milledge Elementary School,Richmond County,Richmond County,510 Eve St,Augusta,GA,30904,,(706)737-7262,12,City: Midsize,No,No,Yes,Yes,431.00000,28.00000,15.4000000,418.00000,0.00000
130321003425,GA-685-0105,1303210,GA-685,03,05,Lamar County Elementary School,Lamar County,Lamar County,228 Roberta Dr,Barnesville,GA,30204,,(770)358-5556,41,Rural: Fringe,No,No,Yes,Yes,609.00000,38.00000,16.0000000,377.00000,44.00000
130321001294,GA-685-0175,1303210,GA-685,09,12,Lamar County High School,Lamar County,Lamar County,1 Trojan Way,Barnesville,GA,30204,,(770)358-8641,32,Town: Distant,No,No,Yes,Yes,775.00000,41.80000,18.5000000,419.00000,61.00000
130321002273,GA-685-0199,1303210,GA-685,06,08,Lamar County Middle School,Lamar County,Lamar County,100 Burnette Rd,Barnesville,GA,30204,,(770)358-8652,32,Town: Distant,No,No,Yes,Yes,589.00000,38.30000,15.4000000,371.00000,47.00000
130321002084,GA-685-0205,1303210,GA-685,PK,02,Lamar County Primary School,Lamar County,Lamar County,154 Burnette Rd,Barnesville,GA,30204,,(770)358-8661,32,Town: Distant,No,No,Yes,Yes,768.00000,49.00000,15.7000000,570.00000,63.00000
130183002314,GA-647-0199,1301830,GA-647,KG,05,Lamar Reese School of the Arts,Dougherty County,Dougherty County,1215 Lily Pond Rd,Albany,GA,31701,,(229)431-3495,41,Rural: Fringe,No,Yes,Yes,Yes,571.00000,32.00000,17.8000000,568.00000,0.00000
130222003954,GA-658-0214,1302220,GA-658,09,12,Lambert High School,Forsyth County,Forsyth County,805 Nichols Rd,Suwanee,GA,30024,,(678)965-5050,21,Suburb: Large,No,No,No,†,2973.00000,151.80000,19.6000000,105.00000,21.00000
130042000218,GA-611-1305,1300420,GA-611,PK,05,Lane Elementary School,Bibb County,Bibb County,990 Newport Rd,Macon,GA,31210,,(478)779-3150,12,City: Midsize,No,No,Yes,Yes,503.00000,29.30000,17.2000000,499.00000,0.00000
130438001573,GA-721-5566,1304380,GA-721,09,12,Laney High School,Richmond County,Richmond County,1339 Laney Walker Blvd,Augusta,GA,30901,,(706)823-6900,12,City: Midsize,No,Yes,Yes,Yes,549.00000,32.00000,17.2000000,531.00000,0.00000
130438001559,GA-721-1058,1304380,GA-721,06,08,Langford Middle School,Richmond County,Richmond County,3019 Walton Way Ext,Augusta,GA,30909,,(706)737-7301,12,City: Midsize,No,No,Yes,Yes,851.00000,53.00000,16.1000000,824.00000,0.00000
130063002237,GA-616-0199,1300630,GA-616,PK,05,Langston Chapel Elementary School,Bulloch County,Bulloch County,150 Langston Chapel Rd,Statesboro,GA,30458,,(912)212-8700,41,Rural: Fringe,No,No,Yes,Yes,655.00000,42.70000,15.3000000,553.00000,26.00000
130063002238,GA-616-0299,1300630,GA-616,06,08,Langston Chapel Middle School,Bulloch County,Bulloch County,156 Langston Chapel Rd,Statesboro,GA,30458,,(912)212-8720,41,Rural: Fringe,No,No,Yes,Yes,701.00000,44.40000,15.8000000,530.00000,49.00000
130228003913,GA-660-1110,1302280,GA-660,09,12,Langston Hughes High School,Fulton County,Fulton County,7501 Hall Rd,Fairburn,GA,30213,,(470)254-3620,41,Rural: Fringe,No,No,Yes,Yes,1927.00000,120.70000,16.0000000,1346.00000,181.00000
130288004166,GA-676-0117,1302880,GA-676,PK,05,Langston Road Elementary School,Houston County,Houston County,315 Langston Rd,Perry,GA,31069,,(478)988-6160,41,Rural: Fringe,No,No,Yes,Yes,611.00000,41.00000,14.9000000,224.00000,55.00000
130261003403,GA-669-0105,1302610,GA-669,07,12,Lanier Career Academy,Hall County,Hall County,2723 Tumbling Creek Rd,Gainesville,GA,30504,,(770)531-2330,13,City: Small,No,No,No,†,352.00000,24.50000,14.4000000,221.00000,21.00000
130324003829,GA-686-0111,1303240,GA-686,03,05,Lanier County Elementary School,Lanier County,Lanier County,92 S. Valdosta Rd,Lakeland,GA,31635,,(229)482-3870,31,Town: Fringe,No,No,Yes,Yes,394.00000,30.10000,13.1000000,377.00000,0.00000
130324002403,GA-686-0201,1303240,GA-686,09,12,Lanier County High School,Lanier County,Lanier County,325 W Patten Ave,Lakeland,GA,31635,,(229)482-3868,41,Rural: Fringe,No,No,No,†,400.00000,29.00000,13.8000000,383.00000,0.00000
130324002402,GA-686-0101,1303240,GA-686,06,08,Lanier County Middle School,Lanier County,Lanier County,325 W Patten Ave,Lakeland,GA,31635,,(229)482-8247,41,Rural: Fringe,No,No,Yes,Yes,395.00000,25.70000,15.4000000,377.00000,0.00000
130324001297,GA-686-3050,1303240,GA-686,PK,02,Lanier County Primary School,Lanier County,Lanier County,242 S Valdosta Rd,Lakeland,GA,31635,,(229)482-3580,31,Town: Fringe,No,No,Yes,Yes,604.00000,39.50000,15.3000000,578.00000,0.00000
130261001158,GA-669-3054,1302610,GA-669,PK,05,Lanier Elementary School,Hall County,Hall County,4782 Thompson Bridge Rd,Gainesville,GA,30506,,(770)532-8781,41,Rural: Fringe,No,No,No,†,569.00000,32.70000,17.4000000,298.00000,27.00000
130255003998,GA-667-1018,1302550,GA-667,09,12,Lanier High School,Gwinnett County,Gwinnett County,918 Buford Hwy,Sugar Hill,GA,30518,,(678)765-4040,21,Suburb: Large,No,No,No,†,1800.00000,98.60000,18.3000000,512.00000,121.00000
130255003738,GA-667-0209,1302550,GA-667,06,08,Lanier Middle School,Gwinnett County,Gwinnett County,6482 Suwanee Dam Rd,Buford,GA,30518,,(770)945-8419,21,Suburb: Large,No,No,No,†,1408.00000,79.40000,17.7000000,462.00000,106.00000
130057001872,GA-615-0282,1300570,GA-615,PK,02,Lanier Primary School,Bryan County,Bryan County,6024 US Highway 280 E,Pembroke,GA,31321,,(912)626-5020,42,Rural: Distant,No,No,Yes,Yes,536.00000,42.00000,12.8000000,326.00000,52.00000
130102000373,GA-625-2062,1301020,GA-625,PK,05,Largo-Tibet Elementary School,Chatham County,Chatham County,430 Tibet Ave,Savannah,GA,31406,,(912)395-3450,12,City: Midsize,No,Yes,Yes,Yes,760.00000,51.60000,14.7000000,564.00000,48.00000
130129001881,GA-633-0381,1301290,GA-633,09,12,Lassiter High School,Cobb County,Cobb County,2601 Shallowford Rd,Marietta,GA,30066,,(678)494-7863,21,Suburb: Large,No,No,No,†,2176.00000,117.50000,18.5000000,154.00000,30.00000
130228004187,GA-660-1313,1302280,GA-660,06,07,Latin College Prep,Fulton County,Fulton County,2626 Hogan Rd,East Point,GA,30344,,(404)669-8060,21,Suburb: Large,Yes,No,Yes,No,116.00000,2.00000,58.0000000,63.00000,15.00000
130228004218,GA-660-1312,1302280,GA-660,KG,02,Latin Grammar School,Fulton County,Fulton County,2626 Hogan Rd,East Point,GA,30344,,(404)669-8060,21,Suburb: Large,Yes,No,Yes,No,121.00000,6.00000,20.2000000,89.00000,7.00000
130174000700,GA-644-4060,1301740,GA-644,PK,05,Laurel Ridge Elementary School,DeKalb County,DeKalb County,1215 Balsam Dr,Decatur,GA,30033,,(678)874-6902,21,Suburb: Large,No,No,No,†,465.00000,38.20000,12.2000000,182.00000,11.00000
130225000964,GA-659-5050,1302250,GA-659,KG,05,Lavonia Elementary School,Franklin County,Franklin County,818 Hartwell Rd,Lavonia,GA,30553,,(706)356-8209,42,Rural: Distant,No,No,Yes,Yes,562.00000,36.80000,15.3000000,373.00000,42.00000
130255001121,GA-667-5054,1302550,GA-667,PK,05,Lawrenceville Elementary School,Gwinnett County,Gwinnett County,122 Gwinnett Dr,Lawrenceville,GA,30045,,(770)963-1813,21,Suburb: Large,No,No,Yes,Yes,689.00000,56.70000,12.2000000,568.00000,52.00000
130174004006,GA-644-0311,1301740,GA-644,KG,08,Leadership Preparatory Academy,DeKalb County,DeKalb County,6400 Woodrow Rd,Lithonia,GA,30038,,(404)656-3103,21,Suburb: Large,Yes,No,Yes,Yes,450.00000,33.00000,13.6000000,210.00000,43.00000
130327001298,GA-688-0103,1303270,GA-688,03,05,Lee County Elementary School,Lee County,Lee County,314 Lovers Lane Rd,Leesburg,GA,31763,,(229)903-2220,41,Rural: Fringe,No,No,No,†,669.00000,40.90000,16.4000000,253.00000,58.00000
130327000057,GA-688-0193,1303270,GA-688,09,12,Lee County High School,Lee County,Lee County,1 Trojan Way,Leesburg,GA,31763,,(229)903-2260,31,Town: Fringe,No,No,Yes,No,1391.00000,73.70000,18.9000000,410.00000,107.00000
130327004128,GA-688-0114,1303270,GA-688,06,08,Lee County Middle School East,Lee County,Lee County,185 Firetower Rd,Leesburg,GA,31763,,(229)903-3500,31,Town: Fringe,No,No,Yes,No,709.00000,42.90000,16.5000000,238.00000,66.00000
130327000146,GA-688-0101,1303270,GA-688,06,08,Lee County Middle School West,Lee County,Lee County,190 Smithville Rd N,Leesburg,GA,31763,,(229)903-2140,41,Rural: Fringe,No,No,Yes,No,771.00000,45.80000,16.8000000,251.00000,54.00000
130327001982,GA-688-0187,1303270,GA-688,PK,02,Lee County Primary School,Lee County,Lee County,282 Magnolia Ave,Leesburg,GA,31763,,(229)903-2180,31,Town: Fringe,No,No,No,†,705.00000,46.90000,15.0000000,275.00000,54.00000
130228000991,GA-660-3058,1302280,GA-660,PK,05,Lee Elementary School,Fulton County,Fulton County,4600 Scarborough Rd,College Park,GA,30349,,(470)254-8025,21,Suburb: Large,No,No,Yes,Yes,493.00000,34.60000,14.2000000,490.00000,0.00000
130327003761,GA-688-0209,1303270,GA-688,08,10,Lee High School 9th Grade Campus,Lee County,Lee County,370 Leslie Hwy,Leesburg,GA,31763,,(229)903-3590,31,Town: Fringe,No,No,Yes,No,483.00000,29.70000,16.3000000,161.00000,40.00000
130150003328,GA-638-0106,1301500,GA-638,06,08,Lee Middle School,Coweta County,Coweta County,370 Willis Rd,Sharpsburg,GA,30277,,(770)251-1547,41,Rural: Fringe,No,No,No,†,997.00000,56.00000,17.8000000,246.00000,61.00000
130123000472,GA-631-1058,1301230,GA-631,PK,05,Lee Street Elementary School,Clayton County,Clayton County,178 Lee St,Jonesboro,GA,30236,,(770)473-2815,21,Suburb: Large,No,No,Yes,Yes,677.00000,42.50000,15.9000000,674.00000,0.00000
130498001686,GA-737-2050,1304980,GA-737,KG,03,Len Lastinger Primary School,Tift County,Tift County,1210 Lake Dr,Tifton,GA,31794,,(229)387-2420,32,Town: Distant,No,No,Yes,Yes,517.00000,36.50000,14.2000000,490.00000,0.00000
130402002508,GA-710-0201,1304020,GA-710,06,08,Lena Mae Moses Middle School,Paulding County,Paulding County,1066 Old County Farm Rd,Dallas,GA,30132,,(770)443-8727,21,Suburb: Large,No,No,No,†,548.00000,37.00000,14.8000000,160.00000,47.00000
130108003307,GA-627-0106,1301080,GA-627,PK,05,Leroy Massey Elementary School,Chattooga County,Chattooga County,403 Dot Johnson Way,Summerville,GA,30747,,(706)857-6660,41,Rural: Fringe,No,No,Yes,Yes,884.00000,56.70000,15.6000000,691.00000,73.00000
130255003397,GA-667-1405,1302550,GA-667,PK,05,Level Creek Elementary School,Gwinnett County,Gwinnett County,4488 Tench Rd,Suwanee,GA,30024,,(770)904-7950,21,Suburb: Large,No,No,No,†,892.00000,54.60000,16.3000000,48.00000,19.00000
130258003401,GA-668-0105,1302580,GA-668,PK,05,Level Grove Elementary School,Habersham County,Habersham County,2525 Level Grove Rd,Cornelia,GA,30531,,(706)778-3087,41,Rural: Fringe,No,No,Yes,Yes,590.00000,40.00000,14.8000000,333.00000,45.00000
130264002006,GA-670-0188,1302640,GA-670,PK,05,Lewis Elementary School,Hancock County,Hancock County,11145 Ga Highway 15,Sparta,GA,31087,,(706)444-7028,33,Town: Remote,No,No,Yes,Yes,481.00000,36.00000,13.4000000,478.00000,0.00000
130129001973,GA-633-0287,1301290,GA-633,PK,05,Lewis Elementary School,Cobb County,Cobb County,4179 Jim Owens Rd NW,Kennesaw,GA,30152,,(770)975-6673,21,Suburb: Large,No,No,No,†,648.00000,50.00000,13.0000000,233.00000,62.00000
130330001736,GA-689-0197,1303300,GA-689,06,08,Lewis Frasier Middle School,Liberty County,Liberty County,910 Long Frasier Dr,Hinesville,GA,31313,,(912)877-5367,13,City: Small,No,No,Yes,Yes,809.00000,56.00000,14.4000000,449.00000,81.00000
130141002848,GA-636-0102,1301410,GA-636,PK,05,Lewiston Elementary School,Columbia County,Columbia County,5426 Hereford Farm Rd,Evans,GA,30809,,(706)650-6064,41,Rural: Fringe,No,No,No,†,762.00000,48.00000,15.9000000,110.00000,33.00000
130330002182,GA-689-0192,1303300,GA-689,09,12,Liberty County High School,Liberty County,Liberty County,3216 E Oglethorpe Hwy,Hinesville,GA,31313,,(912)876-4316,41,Rural: Fringe,No,No,Yes,Yes,1108.00000,61.30000,18.1000000,531.00000,131.00000
130330001305,GA-689-0102,1303300,GA-689,KG,05,Liberty Elementary School,Liberty County,Liberty County,P. O. Box 689,Midway,GA,31320,,(912)884-3326,42,Rural: Distant,No,No,Yes,Yes,778.00000,52.50000,14.8000000,488.00000,81.00000
130456001987,GA-727-0187,1304560,GA-727,01,02,Liberty Elementary School,Stephens County,Stephens County,222 Old Liberty Hill Rd,Toccoa,GA,30577,,(706)886-3934,41,Rural: Fringe,No,No,Yes,Yes,633.00000,42.70000,14.8000000,525.00000,0.00000
130111002521,GA-628-0203,1301110,GA-628,PK,05,Liberty Elementary School,Cherokee County,Cherokee County,10500 Bells Ferry Rd,Canton,GA,30114,,(770)345-6411,21,Suburb: Large,No,No,No,†,1256.00000,73.20000,17.2000000,255.00000,38.00000
130393003927,GA-707-0114,1303930,GA-707,06,08,Liberty Middle School,Newton County,Newton County,5225 Salem Rd,Covington,GA,30016,,(678)625-6617,21,Suburb: Large,No,No,Yes,Yes,935.00000,59.90000,15.6000000,663.00000,80.00000
130222002559,GA-658-0303,1302220,GA-658,06,08,Liberty Middle School,Forsyth County,Forsyth County,7465 Wallace Tatum Rd,Cumming,GA,30028,,(770)781-4889,21,Suburb: Large,No,No,No,†,1018.00000,59.00000,17.3000000,182.00000,34.00000
130228002561,GA-660-0503,1302280,GA-660,PK,05,Liberty Point Elementary School,Fulton County,Fulton County,9000 Highpoint Rd,Union City,GA,30291,,(470)254-3510,21,Suburb: Large,No,No,Yes,Yes,760.00000,57.10000,13.3000000,615.00000,54.00000
130024104229,GA-7830614-0614,1300241,GA-7830614,03,08,Liberty Tech Charter Academy,Commission Charter Schools- Liberty Tech Charter Academy,†,119 Price Rd,Brooks,GA,30205,,(404)457-1554,†,N,Yes,†,†,†,†,†,†,†,†
130438003486,GA-721-0107,1304380,GA-721,04,11,Lighthouse Care Center of Augusta,Richmond County,Richmond County,3100 Perimeter Pkwy,Augusta,GA,30909,,(706)651-0005,12,City: Midsize,No,No,Yes,Yes,22.00000,2.00000,11.0000000,19.00000,0.00000
130255001117,GA-667-5554,1302550,GA-667,PK,05,Lilburn Elementary School,Gwinnett County,Gwinnett County,531 Lilburn School Rd NW,Lilburn,GA,30047,,(770)921-7707,21,Suburb: Large,No,No,Yes,Yes,1500.00000,100.40000,14.9000000,1227.00000,113.00000
130255001111,GA-667-1056,1302550,GA-667,06,08,Lilburn Middle School,Gwinnett County,Gwinnett County,4994 Lawrenceville Hwy NW,Lilburn,GA,30047,,(770)921-1776,21,Suburb: Large,No,No,Yes,Yes,1555.00000,100.00000,15.6000000,1304.00000,120.00000
130402002958,GA-710-0104,1304020,GA-710,PK,05,Lillian C. Poole Elementary School,Paulding County,Paulding County,1002 Wayside Ln,Dallas,GA,30132,,(770)505-5541,41,Rural: Fringe,No,No,Yes,Yes,424.00000,33.00000,12.8000000,166.00000,43.00000
130012000136,GA-761-2564,1300120,GA-761,KG,05,Lin Elementary School,Atlanta Public Schools,DeKalb County,586 Candler Park Dr NE,Atlanta,GA,30307,,(404)802-8850,11,City: Large,No,No,No,†,632.00000,43.00000,14.7000000,36.00000,14.00000
130333001308,GA-690-0176,1303330,GA-690,PK,05,Lincoln County Elementary School,Lincoln County,Lincoln County,175 Rowland York Dr,Lincolnton,GA,30817,,(706)359-3449,42,Rural: Distant,No,No,Yes,Yes,580.00000,35.00000,16.6000000,403.00000,18.00000
130333002408,GA-690-0110,1303330,GA-690,09,12,Lincoln County High School,Lincoln County,Lincoln County,200 Charles Ward Elam Dr,Lincolnton,GA,30817,,(706)359-3121,42,Rural: Distant,No,No,Yes,Yes,376.00000,25.60000,14.7000000,205.00000,26.00000
130333002407,GA-690-0101,1303330,GA-690,06,08,Lincoln County Middle School,Lincoln County,Lincoln County,200 Charles Ward Elam Dr # B,Lincolnton,GA,30817,,(706)359-3069,42,Rural: Distant,No,No,Yes,Yes,242.00000,19.30000,12.5000000,155.00000,11.00000
130183003344,GA-647-0205,1301830,GA-647,KG,05,Lincoln Elementary Magnet School,Dougherty County,Dougherty County,518 W Society Ave,Albany,GA,31701,,(229)431-3373,13,City: Small,No,Yes,Yes,No,776.00000,39.00000,19.9000000,773.00000,0.00000
130129003795,GA-633-0309,1301290,GA-633,06,06,Lindley 6th Grade Academy,Cobb County,Cobb County,1550 Pebblebrook Cir SE,Mableton,GA,30126,,(770)819-2414,21,Suburb: Large,No,No,Yes,Yes,521.00000,33.70000,15.5000000,420.00000,31.00000
130129000561,GA-633-0202,1301290,GA-633,06,08,Lindley Middle School,Cobb County,Cobb County,50 Veterans Memorial Hwy SE,Mableton,GA,30126,,(770)819-2496,21,Suburb: Large,No,No,Yes,Yes,1145.00000,68.50000,16.7000000,971.00000,80.00000
130288001234,GA-676-4050,1302880,GA-676,PK,05,Lindsey Elementary School,Houston County,Houston County,81 Tabor Dr,Warner Robins,GA,31093,,(478)929-7818,13,City: Small,No,No,Yes,Yes,408.00000,33.00000,12.4000000,395.00000,0.00000
130186000853,GA-648-0175,1301860,GA-648,09,12,Lithia Springs Comprehensive High School,Douglas County,Douglas County,2520 E County Line Rd,Lithia Springs,GA,30122,,(770)651-6700,21,Suburb: Large,No,No,No,†,1567.00000,86.10000,18.2000000,993.00000,130.00000
130186000866,GA-648-3052,1301860,GA-648,KG,05,Lithia Springs Elementary School,Douglas County,Douglas County,6946 Florence Dr,Lithia Springs,GA,30122,,(770)651-4100,21,Suburb: Large,No,No,Yes,Yes,536.00000,37.20000,14.4000000,394.00000,42.00000
130174002537,GA-644-0202,1301740,GA-644,09,12,Lithonia High School,DeKalb County,DeKalb County,2440 Phillips Rd,Lithonia,GA,30058,,(678)676-2902,21,Suburb: Large,No,No,Yes,Yes,1418.00000,76.50000,18.5000000,1022.00000,95.00000
130174002858,GA-644-0203,1301740,GA-644,06,08,Lithonia Middle School,DeKalb County,DeKalb County,2451 Randall Ave,Lithonia,GA,30058,,(678)875-0702,21,Suburb: Large,No,No,Yes,Yes,1069.00000,71.50000,15.0000000,918.00000,41.00000
130222003355,GA-658-0206,1302220,GA-658,06,08,Little Mill Middle School,Forsyth County,Forsyth County,6800 Little Mill Rd,Cumming,GA,30041,,(678)965-5000,21,Suburb: Large,No,No,Yes,Yes,871.00000,53.00000,16.4000000,270.00000,27.00000
130111003780,GA-628-0309,1301110,GA-628,PK,05,Little River Elem.,Cherokee County,Cherokee County,3170 Trickum Rd,Woodstock,GA,30188,,(770)721-5940,21,Suburb: Large,No,No,No,†,1413.00000,79.30000,17.8000000,257.00000,59.00000
130393003876,GA-707-0115,1303930,GA-707,PK,05,Live Oak Elementary,Newton County,Newton County,500 Kirkland Rd,Covington,GA,30016,,(678)625-6654,21,Suburb: Large,No,No,Yes,Yes,1093.00000,64.40000,17.0000000,822.00000,84.00000
130183003341,GA-647-0102,1301830,GA-647,PK,05,Live Oak Elementary School,Dougherty County,Dougherty County,4529 Gillionville Rd,Albany,GA,31721,,(229)431-1209,41,Rural: Fringe,No,No,Yes,Yes,714.00000,35.50000,20.1000000,711.00000,0.00000
130393001463,GA-707-3050,1303930,GA-707,PK,05,Livingston Elementary School,Newton County,Newton County,3657 Highway 81 S,Covington,GA,30016,,(770)784-2930,41,Rural: Fringe,No,No,Yes,Yes,522.00000,36.20000,14.4000000,365.00000,53.00000
130174000677,GA-644-1061,1301740,GA-644,PK,05,Livsey Elementary School,DeKalb County,DeKalb County,4137 Livsey Rd,Tucker,GA,30084,,(678)874-3302,21,Suburb: Large,No,No,No,†,359.00000,28.20000,12.7000000,135.00000,10.00000
130351000767,GA-781-0294,1303510,GA-781,PK,05,Lockheed Elementary School,Marietta City,Cobb County,1205 Merritt Rd,Marietta,GA,30062,,(770)429-3196,13,City: Small,No,No,Yes,Yes,859.00000,64.50000,13.3000000,561.00000,116.00000
130282001214,GA-675-5050,1302820,GA-675,PK,05,Locust Grove Elementary School,Henry County,Henry County,95 Martin Luther King Jr Blvd,Locust Grove,GA,30248,,(770)957-5416,21,Suburb: Large,No,No,Yes,Yes,475.00000,37.80000,12.6000000,262.00000,58.00000
130282003928,GA-675-0214,1302820,GA-675,09,12,Locust Grove High,Henry County,Henry County,3275 S Ola Rd,Locust Grove,GA,30248,,(770)898-1452,41,Rural: Fringe,No,No,No,†,1400.00000,81.70000,17.1000000,446.00000,108.00000
130282003937,GA-675-0213,1302820,GA-675,06,08,Locust Grove Middle,Henry County,Henry County,3315 S Ola Rd,Locust Grove,GA,30248,,(770)957-6055,41,Rural: Fringe,No,No,No,†,905.00000,49.10000,18.4000000,348.00000,71.00000
130539002136,GA-747-0191,1305390,GA-747,PK,05,Loganville Elementary School,Walton County,Walton County,4889 Bay Creek Church Road,Loganville,GA,30052,,(678)684-2840,21,Suburb: Large,No,No,Yes,Yes,638.00000,43.30000,14.7000000,325.00000,55.00000
130539002288,GA-747-0199,1305390,GA-747,09,12,Loganville High School,Walton County,Walton County,100 Trident Trail,Loganville,GA,30052,,(678)684-2880,21,Suburb: Large,No,No,No,†,1509.00000,79.50000,19.0000000,411.00000,111.00000
130539001767,GA-747-0291,1305390,GA-747,06,08,Loganville Middle School,Walton County,Walton County,4869 Bay Creek Church Road,Loganville,GA,30052,,(678)684-2960,41,Rural: Fringe,No,No,Yes,Yes,1247.00000,68.80000,18.1000000,381.00000,113.00000
